"source_id","source_category","source_subtype","source_name","source_description","geometry_type","latitude","longitude","geometry_wkt","road_class","road_ref","road_length_km","area_km2","fuel_or_material","capacity_value","capacity_unit","operator","activity_status","default_include","confidence_tier","officially_listed","data_origin","source_authority","official_reference_url","map_source_url","source_license","osm_type","osm_id","osm_last_edit_utc","inventory_retrieved_utc","rag_claim_scope","notes"
"osm-source-way-1201558788","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.5728194,77.1964373,"POLYGON((77.1975180 28.5750840, 77.1987738 28.5751248, 77.1991127 28.5702452, 77.1940231 28.5700575, 77.1938837 28.5729719, 77.1937618 28.5755195, 77.1954368 28.5755813, 77.1955798 28.5739599, 77.1972086 28.5740090, 77.1972031 28.5753579, 77.1975210 28.5753489, 77.1975180 28.5750840))","","",,0.260063,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1201558788","ODbL 1.0; © OpenStreetMap contributors","way",1201558788,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1201558789","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.575338,77.2009304,"POLYGON((77.1990019 28.5782282, 77.2001392 28.5782895, 77.2004342 28.5781010, 77.2013515 28.5780633, 77.2014910 28.5766407, 77.2019416 28.5766736, 77.2026282 28.5746055, 77.2028589 28.5743700, 77.2020221 28.5733901, 77.2015285 28.5731828, 77.2007561 28.5731121, 77.2007614 28.5726033, 77.2005254 28.5724102, 77.1992594 28.5723866, 77.1992058 28.5731498, 77.2000265 28.5731922, 77.1999836 28.5740308, 77.2007775 28.5740685, 77.2012979 28.5742428, 77.2015768 28.5744736, 77.2017217 28.5748646, 77.2017109 28.5752321, 77.2013783 28.5756467, 77.2015071 28.5758210, 77.2014105 28.5758681, 77.2006166 28.5758869, 77.2005683 28.5760282, 77.1991199 28.5760047, 77.1990019 28.5782282))","","",,0.115262,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1201558789","ODbL 1.0; © OpenStreetMap contributors","way",1201558789,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1201558791","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.5780666,77.1980358,"POLYGON((77.1971952 28.5794642, 77.1987020 28.5795351, 77.1988764 28.5766690, 77.1973703 28.5765981, 77.1971952 28.5794642))","","",,0.047015,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1201558791","ODbL 1.0; © OpenStreetMap contributors","way",1201558791,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1201558792","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.5800489,77.1992379,"POLYGON((77.1988410 28.5802444, 77.1988571 28.5798535, 77.1996349 28.5799006, 77.1996295 28.5802209, 77.1988410 28.5802444))","","",,0.003025,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1201558792","ODbL 1.0; © OpenStreetMap contributors","way",1201558792,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1201558793","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.580202,77.1969125,"POLYGON((77.1951556 28.5806637, 77.1951932 28.5797404, 77.1986693 28.5798723, 77.1986586 28.5802586, 77.1951556 28.5806637))","","",,0.024774,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1201558793","ODbL 1.0; © OpenStreetMap contributors","way",1201558793,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1201558794","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.580268,77.192983,"POLYGON((77.1914166 28.5809275, 77.1910036 28.5803292, 77.1909660 28.5796085, 77.1950000 28.5797639, 77.1949840 28.5806307, 77.1914166 28.5809275))","","",,0.046761,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1201558794","ODbL 1.0; © OpenStreetMap contributors","way",1201558794,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1201558795","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.5789967,77.1993304,"POLYGON((77.1989473 28.5795582, 77.1996660 28.5795812, 77.1997136 28.5784352, 77.1989949 28.5784122, 77.1989473 28.5795582))","","",,0.008955,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1201558795","ODbL 1.0; © OpenStreetMap contributors","way",1201558795,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1218426667","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.5505329,77.2838185,"POLYGON((77.2781838 28.5505320, 77.2789427 28.5486057, 77.2775483 28.5478525, 77.2776835 28.5475049, 77.2784152 28.5473397, 77.2787142 28.5474486, 77.2788272 28.5473068, 77.2794639 28.5472795, 77.2809397 28.5481596, 77.2807905 28.5485248, 77.2813870 28.5487143, 77.2817163 28.5482461, 77.2839765 28.5491588, 77.2842351 28.5486877, 77.2860685 28.5485038, 77.2868585 28.5487424, 77.2871255 28.5489114, 77.2869622 28.5491722, 77.2871647 28.5492998, 77.2867960 28.5499833, 77.2900887 28.5514526, 77.2894290 28.5528493, 77.2877415 28.5535366, 77.2867847 28.5534598, 77.2858826 28.5537488, 77.2852858 28.5537863, 77.2829557 28.5527669, 77.2781838 28.5505320))","","",,0.468619,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1218426667","ODbL 1.0; © OpenStreetMap contributors","way",1218426667,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1218426669","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.6107196,77.2073873,"POLYGON((77.2060701 28.6109907, 77.2083059 28.6119891, 77.2084133 28.6118854, 77.2086012 28.6117877, 77.2087154 28.6117477, 77.2085645 28.6096476, 77.2084952 28.6095506, 77.2083222 28.6094501, 77.2081646 28.6094574, 77.2060606 28.6106836, 77.2060592 28.6107272, 77.2061216 28.6107935, 77.2060600 28.6109300, 77.2060701 28.6109907))","","",,0.043808,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1218426669","ODbL 1.0; © OpenStreetMap contributors","way",1218426669,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1218426670","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.6106496,77.2101043,"POLYGON((77.2089594 28.6117298, 77.2088216 28.6096279, 77.2089217 28.6095104, 77.2091005 28.6094332, 77.2092482 28.6094261, 77.2095498 28.6095721, 77.2095757 28.6096590, 77.2096967 28.6097171, 77.2098035 28.6097050, 77.2113237 28.6103736, 77.2113240 28.6106484, 77.2113869 28.6106902, 77.2093481 28.6118732, 77.2092550 28.6118164, 77.2091586 28.6117734, 77.2090298 28.6117410, 77.2089594 28.6117298))","","",,0.040698,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1218426670","ODbL 1.0; © OpenStreetMap contributors","way",1218426670,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1218426672","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.6162502,77.2038079,"POLYGON((77.2021562 28.6173701, 77.2020188 28.6152148, 77.2034810 28.6151303, 77.2035010 28.6155584, 77.2038736 28.6155344, 77.2038831 28.6156331, 77.2047446 28.6155974, 77.2047706 28.6159809, 77.2055333 28.6159456, 77.2055971 28.6172452, 77.2021562 28.6173701))","","",,0.067975,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1218426672","ODbL 1.0; © OpenStreetMap contributors","way",1218426672,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1219856796","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.5474946,77.059916,"POLYGON((77.0534277 28.5394650, 77.0609379 28.5482300, 77.0671767 28.5554535, 77.0669943 28.5555242, 77.0660609 28.5545583, 77.0645642 28.5553782, 77.0597523 28.5495683, 77.0585883 28.5500913, 77.0565444 28.5472970, 77.0573491 28.5467975, 77.0575261 28.5459729, 77.0539749 28.5418260, 77.0532346 28.5405536, 77.0527089 28.5404593, 77.0526552 28.5397807, 77.0534277 28.5394650))","","",,0.371639,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1219856796","ODbL 1.0; © OpenStreetMap contributors","way",1219856796,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1247511235","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.5374503,77.0304975,"POLYGON((77.0300013 28.5388476, 77.0299262 28.5360860, 77.0310688 28.5360530, 77.0310420 28.5384942, 77.0300013 28.5388476))","","",,0.030897,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1247511235","ODbL 1.0; © OpenStreetMap contributors","way",1247511235,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1247513953","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.6908963,77.0324787,"POLYGON((77.0279137 28.6916460, 77.0308472 28.6915700, 77.0308819 28.6928769, 77.0324695 28.6928114, 77.0367247 28.6927597, 77.0367430 28.6926920, 77.0371360 28.6912418, 77.0368811 28.6899975, 77.0353291 28.6895284, 77.0349899 28.6895335, 77.0344921 28.6896561, 77.0343364 28.6891871, 77.0330751 28.6891943, 77.0330416 28.6889156, 77.0278213 28.6893411, 77.0279137 28.6916460))","","",,0.306892,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1247513953","ODbL 1.0; © OpenStreetMap contributors","way",1247513953,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1248051449","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.5251806,77.3169987,"POLYGON((77.3098232 28.5216017, 77.3184776 28.5205919, 77.3275677 28.5205703, 77.3274365 28.5207792, 77.3258735 28.5227479, 77.3243895 28.5246325, 77.3241213 28.5249758, 77.3240299 28.5250561, 77.3239358 28.5250732, 77.3207709 28.5254780, 77.3192141 28.5257592, 77.3186498 28.5258939, 77.3174911 28.5262157, 77.3165761 28.5264522, 77.3159405 28.5266613, 77.3152213 28.5268074, 77.3148951 28.5269133, 77.3146679 28.5269610, 77.3143380 28.5271032, 77.3140597 28.5272530, 77.3138814 28.5273185, 77.3136438 28.5273881, 77.3124924 28.5275196, 77.3115612 28.5276602, 77.3110398 28.5277510, 77.3108366 28.5277836, 77.3106779 28.5278355, 77.3105573 28.5278921, 77.3104750 28.5279730, 77.3104222 28.5280838, 77.3104066 28.5281988, 77.3103961 28.5284074, 77.3104098 28.5285769, 77.3106283 28.5296987, 77.3106241 28.5297509, 77.3105624 28.5297800, 77.3103461 28.5297910, 77.3099704 28.5297388, 77.3096131 28.5297194, 77.3091211 28.5295648, 77.3088373 28.5294103, 77.3083939 28.5291888, 77.3078412 28.5289391, 77.3077161 28.5288764, 77.3076084 28.5287647, 77.3070252 28.5279987, 77.3064297 28.5279704, 77.3068182 28.5265883, 77.3068764 28.5266010, 77.3069595 28.5263436, 77.3070988 28.5257555, 77.3075535 28.5247356, 77.3077701 28.5244809, 77.3079177 28.5242453, 77.3082134 28.5237686, 77.3084082 28.5235021, 77.3085870 28.5232939, 77.3089769 28.5227261, 77.3090482 28.5224645, 77.3097020 28.5217807, 77.3098232 28.5216017))","","",,1.132212,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1248051449","ODbL 1.0; © OpenStreetMap contributors","way",1248051449,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1271156426","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.6086484,77.2048486,"POLYGON((77.2054465 28.6093005, 77.2045889 28.6093105, 77.2042507 28.6083905, 77.2049466 28.6079863, 77.2051582 28.6079889, 77.2053778 28.6081298, 77.2054465 28.6093005))","","",,0.013206,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1271156426","ODbL 1.0; © OpenStreetMap contributors","way",1271156426,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
"osm-source-way-1271166570","construction","mapped_construction_area","Unnamed mapped mapped construction area","OSM-mapped mapped construction area used as source context.","area",28.5965365,77.1883012,"POLYGON((77.1881551 28.5969545, 77.1887571 28.5967125, 77.1884474 28.5961185, 77.1878453 28.5963605, 77.1881551 28.5969545))","","",,0.004696,"",,"","","mapped_construction_status_not_temporally_verified",False,"D",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1271166570","ODbL 1.0; © OpenStreetMap contributors","way",1271166570,"","2026-07-17T00:00:00Z","Mapped construction context only; current activity was not verified, so exclude from default scoring.","Area centroid is for indexing; retain geometry_wkt for distance calculations."
